sample_id,label,original_label,split,local_path,source_dataset,repository_url,dataset_card_url,source_revision,source_repo_file,source_url,original_id,source_group,group_strategy,split_method,declared_license,license_scope,license_evidence_url,is_synthetic,synthetic_basis,generator,source_file_sha256,raw_image_sha256,local_sha256,perceptual_dhash,mime,width,height,text_metadata,selection_seed,builder_version,label_audit_status
safe-4b98da29e8cfbb47,safe,Home,train,data/capstone_dataset/train/safe/safe-4b98da29e8cfbb47.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=91,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,91,adautogen-product::aero-travel-mug,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,4b98da29e8cfbb476f3ed442797fb8a62c54de1b5230f4291ae298c1fa96e384,0a118c5d1476188d376be0378951374ceec13651099c54058d4b30b89f0b19b1,2c4cd6a6273646c6,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Aero Travel Mug"", ""tagline"": ""Eco-Friendly. Built for students."", ""target_audience"": ""students"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-5572c20ee7c8fc4e,safe,Tech,train,data/capstone_dataset/train/safe/safe-5572c20ee7c8fc4e.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=85,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,85,adautogen-product::nova-bluetooth-speaker,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,5572c20ee7c8fc4e184210bd0e97a5130f43d001c9dcc4ce516ac283a8c22737,e90d91507327ff74b01ee168945b5a41d077de49b9a63838cd8bd6323270d908,000000020202163e,image/jpeg,512,512,"{""category"": ""Tech"", ""product_name"": ""Nova Bluetooth Speaker"", ""tagline"": ""Eco-Friendly. Built for students."", ""target_audience"": ""students"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-5d94f79eecff2b57,safe,Home,train,data/capstone_dataset/train/safe/safe-5d94f79eecff2b57.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=106,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,106,adautogen-product::aero-travel-mug,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,5d94f79eecff2b5776661e0f5b30e6e411f31d538db990d372f9dd800ed555bf,7cf6f44b5061bd5b0daade7ab856c0f70b86735ac941dffe610fef04347b34ad,47a2b099db4c2d39,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Aero Travel Mug"", ""tagline"": ""Long-Lasting. Built for young professionals."", ""target_audience"": ""young professionals"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-66839fd70731a31e,safe,Home,train,data/capstone_dataset/train/safe/safe-66839fd70731a31e.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=47,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,47,adautogen-product::nova-plant-pot,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,66839fd70731a31ea62ed9b0b9249bf3db070fc1a80ca02d0e1da6735d944af0,8ee295953f1242f84ba668141f6af07997fbbfa8122bd6c51726f1517cefc8d2,00000112b2292992,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Nova Plant Pot"", ""tagline"": ""\""Grow with the power of the cloud - our lightweight plant pot makes\u8fdc\u7a0b\u5de5\u4f5c effortle"", ""target_audience"": ""remote workers"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-66a2b56878347f10,safe,Beauty,train,data/capstone_dataset/train/safe/safe-66a2b56878347f10.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=12,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,12,adautogen-product::pulse-lip-balm-stick,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,66a2b56878347f10dc3eb322c1bbba00212331773d997565a50a541d0a71c974,e4f03ed8e7fe853d2c58745c341a7d26f1b7c983b530d3381d26cf5141e57cdb,0403030b0b6b6b0b,image/jpeg,512,512,"{""category"": ""Beauty"", ""product_name"": ""Pulse Lip Balm Stick"", ""tagline"": ""Premium Lip Balm Stick for students"", ""target_audience"": ""students"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-70e366d283c4447c,safe,Food,train,data/capstone_dataset/train/safe/safe-70e366d283c4447c.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=56,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,56,adautogen-product::nova-iced-coffee-can,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,70e366d283c4447cbb0e4091beecc6ff53586c7147a3434d8d8c56bf9bc47b2f,050c1cc50bb70ccf5fc15b90c0913afbd159dab34fb645988526dfd15a5e97fc,0f170f0b1674ec1b,image/jpeg,512,512,"{""category"": ""Food"", ""product_name"": ""Nova Iced Coffee Can"", ""tagline"": ""\""Quench your caffeine fix with Nova's premium iced coffee can - the perfect blen"", ""target_audience"": ""young professionals"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-7934c0eb6158c3ec,safe,Tech,train,data/capstone_dataset/train/safe/safe-7934c0eb6158c3ec.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=25,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,25,adautogen-product::pulse-mini-projector,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,7934c0eb6158c3ec937e0cea6b7823b03ff1290000158f15746574dcc8785449,48038c08e41024b199053cfe49ef6fc331b2a1f79d9b3b317afd978daeda0bbe,07791e06e608c061,image/jpeg,512,512,"{""category"": ""Tech"", ""product_name"": ""Pulse Mini Projector"", ""tagline"": ""Compact Mini Projector for fitness lovers"", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-79ed9ef28c939ed1,safe,Home,train,data/capstone_dataset/train/safe/safe-79ed9ef28c939ed1.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=60,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,60,adautogen-product::nova-scented-candle,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,79ed9ef28c939ed138b4adf829c1fecf881a43abe3f2b1f108c06970c823aba5,63ef9b282fd4eb7fe10d8cb2e0ec377ff2d9e96be98eb7df46104dfb30cac836,ffffcdf173f3fbfe,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Nova Scented Candle"", ""tagline"": ""\""Power up your home with the ultimate scent of luxury - Nova's premium scented c"", ""target_audience"": ""busy parents"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-7ce9f14d0bc3d7f8,safe,Home,train,data/capstone_dataset/train/safe/safe-7ce9f14d0bc3d7f8.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=82,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,82,adautogen-product::bloom-travel-mug,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,7ce9f14d0bc3d7f8546789db25d7d82ded57c32dcb24b9859723d1b2785b4830,77445b84437b68f5a4ab77dcb85b060da1887242ac9d868d0678c7495a9656a9,1915266666661419,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Bloom Travel Mug"", ""tagline"": ""Eco-Friendly. Built for remote workers."", ""target_audience"": ""remote workers"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-7e7d4b5594e60bbe,safe,Fitness,train,data/capstone_dataset/train/safe/safe-7e7d4b5594e60bbe.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=19,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,19,adautogen-product::bloom-resistance-bands,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,7e7d4b5594e60bbeee30571e926ffbc82ffb05282e44d4fbb5e27bb2cb843b5d,b09f5c0f361976a08c1e677981aedae5fbf153d19da3b5e238556b03a82b44db,80c070a0b0302000,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Bloom Resistance Bands"", ""tagline"": ""Lightweight Resistance Bands for young professionals"", ""target_audience"": ""young professionals"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-81677abb7b1d50cc,safe,Beauty,train,data/capstone_dataset/train/safe/safe-81677abb7b1d50cc.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=76,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,76,adautogen-product::lumen-sunscreen-tube,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,81677abb7b1d50cc8b92294e6d11a1afbbb241311e2a56b8a830ffc815a63807,8c731a8dc894cc33bb25e7bcb3df82f7473dbd115a2bef9a8174790ad2bcf48b,0201040404000e00,image/jpeg,512,512,"{""category"": ""Beauty"", ""product_name"": ""Lumen Sunscreen Tube"", ""tagline"": ""\""Unleash the Sun's Power with Lumen's Eco-Friendly Sunscreen Tube - The Remote W"", ""target_audience"": ""remote workers"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-85cc1b9eaf067f8f,safe,Food,train,data/capstone_dataset/train/safe/safe-85cc1b9eaf067f8f.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=26,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,26,adautogen-product::nova-iced-coffee-can,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,85cc1b9eaf067f8f01d1ca4af88e0a873d169be736184550f0ab35b6caa2da61,cfefff8fff8a8f284798e0e1c4e3ba7dd0c85ff2859ff944c82d496ca2f4b298,40a4928a8fcbe4e4,image/jpeg,512,512,"{""category"": ""Food"", ""product_name"": ""Nova Iced Coffee Can"", ""tagline"": ""Compact Iced Coffee Can for fitness lovers"", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-86b7c29580c79cf2,safe,Fitness,train,data/capstone_dataset/train/safe/safe-86b7c29580c79cf2.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=45,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,45,adautogen-product::nova-water-bottle,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,86b7c29580c79cf23aa4784dbf89541540bb55081f3d86f3f78ee29fa3b264e8,416486c12a3f10cb3de15c985183675bbd0dc267ea61ceb8d2893d39a9f7662e,0f0f0f0b1a0d1216,image/jpeg,512,512,"{""category"": ""Fitness"", ""product_name"": ""Nova Water Bottle"", ""tagline"": ""\""Stay hydrated, stay fit - with Nova's eco-friendly water bottle! The perfect ac"", ""target_audience"": ""remote workers"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-882bbaf7688b139b,safe,Food,train,data/capstone_dataset/train/safe/safe-882bbaf7688b139b.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=11,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,11,adautogen-product::pulse-sparkling-water-bottle,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,882bbaf7688b139b58774daf4289d6f8fc64c4ba54818f80fc431584b37e5cd6,6442956221b491f8ec5b5474f8774387f4f41e030d843513de9f25b3aab58cb1,f7b3d9f9f9f9f9f9,image/jpeg,512,512,"{""category"": ""Food"", ""product_name"": ""Pulse Sparkling Water Bottle"", ""tagline"": ""Eco-Friendly Sparkling Water Bottle for young professionals"", ""target_audience"": ""young professionals"", ""text_source_model"": ""phi-2""}",462,1.0.0,source-derived label; no independent expert image audit
safe-89190c8684d78bdd,safe,Home,train,data/capstone_dataset/train/safe/safe-89190c8684d78bdd.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=54,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,54,adautogen-product::lumen-storage-box,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,89190c8684d78bdddab514d29fecb012190ee2af7f75c0e522e8123d88fdcb65,ef1e24b66ca9df811a622b18db1bc96bbf0bd2ff999693727749faee06092494,143410b21216d0c1,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Lumen Storage Box"", ""tagline"": ""\""Unleash Your Fitness Obsession with the Lumen Storage Box - The Ultimate Home G"", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
safe-943ab414891f1d01,safe,Home,train,data/capstone_dataset/train/safe/safe-943ab414891f1d01.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=95,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,95,adautogen-product::aero-travel-mug,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,943ab414891f1d014f4213e78e33ccb790ebdf154f7191138cdb2f1924f90d5f,738e31df6688e7ca583156fdf615d616c5dcdbd061c5a53500b105568385306f,1867ac989898980e,image/jpeg,512,512,"{""category"": ""Home"", ""product_name"": ""Aero Travel Mug"", ""tagline"": ""Eco-Friendly. Built for fitness lovers."", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""tinyllama""}",462,1.0.0,source-derived label; no independent expert image audit
safe-a12d64c0ae2e76f3,safe,Beauty,train,data/capstone_dataset/train/safe/safe-a12d64c0ae2e76f3.jpg,EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/tree/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,fa7a7803265fc97926d7fab694bfc1e05c1fc7b4,data/train-00000-of-00001.parquet#row=68,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/resolve/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/data/train-00000-of-00001.parquet,68,adautogen-product::lumen-hair-serum-bottle,exact product_name; repeated product campaigns stay together,deterministic_source_group_partition,MIT,repository README statement; generated images have no per-row license field,https://huggingface.co/datasets/EthanGabis/ADautoGen-DS/blob/fa7a7803265fc97926d7fab694bfc1e05c1fc7b4/README.md#license,true,Dataset README states images were generated with Stable Diffusion v1.5,Stable Diffusion v1.5 (declared by source README),94eb1dad55a1d4e734529eaa7d96c7be8db31fdc8d7c030946a6ddc84b28accd,a12d64c0ae2e76f3785acc90a1bd15d2fb3fa62de1973561d807a7534e8394b9,d3e9f2e9876ea647c0259f6ba7807dbc1e316ea9223222118dc06e65bf6209a9,324d4d4d4d4d6db0,image/jpeg,512,512,"{""category"": ""Beauty"", ""product_name"": ""Lumen Hair Serum Bottle"", ""tagline"": ""\""Transform Your Hair Game with Lumen's Long-Living Hair Serum Bottle - The Fitne"", ""target_audience"": ""fitness lovers"", ""text_source_model"": ""qwen-1.8b""}",462,1.0.0,source-derived label; no independent expert image audit
